"x","M0","Me","y"
0.7383,2.4,3.1,0.09
0.8104,2.4,3.1,0.09
0.8834,2.4,3.1,0.1
0.9573,2.4,3.1,0.11
1.0322,2.4,3.1,0.11
1.1079,2.4,3.1,0.12
1.1846,2.4,3.1,0.13
1.2622,2.4,3.1,0.14
1.3408,2.4,3.1,0.14
1.4204,2.4,3.1,0.15
1.5009,2.4,3.1,0.15
1.5825,2.4,3.1,0.16
1.6651,2.4,3.1,0.17
1.7487,2.4,3.1,0.17
1.8334,2.4,3.1,0.18
1.9191,2.4,3.1,0.18
2.0059,2.4,3.1,0.19
2.0938,2.4,3.1,0.19
2.1828,2.4,3.1,0.2
2.2729,2.4,3.1,0.2
2.3642,2.4,3.1,0.21
2.4566,2.4,3.1,0.21
2.5502,2.4,3.1,0.22
2.645,2.4,3.1,0.22
2.741,2.4,3.1,0.22
2.8382,2.4,3.1,0.23
2.9367,2.4,3.1,0.23
3.0364,2.4,3.1,0.23
3.1374,2.4,3.1,0.24
3.2397,2.4,3.1,0.24
3.3433,2.4,3.1,0.24
3.4483,2.4,3.1,0.24
3.5545,2.4,3.1,0.25
3.6622,2.4,3.1,0.25
3.7713,2.4,3.1,0.25
3.8818,2.4,3.1,0.25
3.9937,2.4,3.1,0.25
4.107,2.4,3.1,0.25
4.2219,2.4,3.1,0.25
0,2.4,3.2,0
0.074,2.4,3.2,0.01
0.1491,2.4,3.2,0.02
0.2252,2.4,3.2,0.03
0.3024,2.4,3.2,0.04
0.3807,2.4,3.2,0.05
0.46,2.4,3.2,0.06
0.5405,2.4,3.2,0.07
0.622,2.4,3.2,0.08
0.7048,2.4,3.2,0.09
0.7887,2.4,3.2,0.1
0.8737,2.4,3.2,0.11
0.96,2.4,3.2,0.12
1.0475,2.4,3.2,0.13
1.1362,2.4,3.2,0.14
1.2262,2.4,3.2,0.15
1.3175,2.4,3.2,0.16
1.41,2.4,3.2,0.17
1.5039,2.4,3.2,0.18
1.5992,2.4,3.2,0.19
1.6958,2.4,3.2,0.2
1.7937,2.4,3.2,0.21
1.8931,2.4,3.2,0.21
1.9939,2.4,3.2,0.22
2.0962,2.4,3.2,0.23
2.2,2.4,3.2,0.24
2.3052,2.4,3.2,0.25
2.412,2.4,3.2,0.25
2.5203,2.4,3.2,0.26
2.6302,2.4,3.2,0.27
2.7417,2.4,3.2,0.27
2.8549,2.4,3.2,0.28
2.9697,2.4,3.2,0.29
3.0861,2.4,3.2,0.29
3.2043,2.4,3.2,0.3
3.3242,2.4,3.2,0.3
3.4459,2.4,3.2,0.31
3.5694,2.4,3.2,0.31
3.6947,2.4,3.2,0.32
3.8219,2.4,3.2,0.32
3.951,2.4,3.2,0.33
4.082,2.4,3.2,0.33
4.2149,2.4,3.2,0.33
4.3498,2.4,3.2,0.34
4.4868,2.4,3.2,0.34
4.6258,2.4,3.2,0.34
4.7669,2.4,3.2,0.34
4.9101,2.4,3.2,0.34
5.0554,2.4,3.2,0.34
5.203,2.4,3.2,0.34
0,2.4,3.3,0
0.0854,2.4,3.3,0.01
0.1721,2.4,3.3,0.03
0.2601,2.4,3.3,0.04
0.3496,2.4,3.3,0.06
0.4404,2.4,3.3,0.07
0.5327,2.4,3.3,0.08
0.6265,2.4,3.3,0.1
0.7217,2.4,3.3,0.11
0.8184,2.4,3.3,0.12
0.9167,2.4,3.3,0.13
1.0166,2.4,3.3,0.15
1.118,2.4,3.3,0.16
1.2211,2.4,3.3,0.17
1.3258,2.4,3.3,0.19
1.4322,2.4,3.3,0.2
1.5403,2.4,3.3,0.21
1.6502,2.4,3.3,0.22
1.7618,2.4,3.3,0.23
1.8753,2.4,3.3,0.25
1.9905,2.4,3.3,0.26
2.1077,2.4,3.3,0.27
2.2268,2.4,3.3,0.28
2.3478,2.4,3.3,0.29
2.4708,2.4,3.3,0.3
2.5958,2.4,3.3,0.31
2.7228,2.4,3.3,0.32
2.852,2.4,3.3,0.33
2.9833,2.4,3.3,0.34
3.1167,2.4,3.3,0.35
3.2524,2.4,3.3,0.36
3.3903,2.4,3.3,0.37
3.5305,2.4,3.3,0.38
3.673,2.4,3.3,0.38
3.8179,2.4,3.3,0.39
3.9653,2.4,3.3,0.4
4.1151,2.4,3.3,0.4
4.2674,2.4,3.3,0.41
4.4223,2.4,3.3,0.42
4.5798,2.4,3.3,0.42
4.7399,2.4,3.3,0.43
4.9028,2.4,3.3,0.43
5.0685,2.4,3.3,0.44
5.2369,2.4,3.3,0.44
5.4083,2.4,3.3,0.44
5.5825,2.4,3.3,0.45
5.7598,2.4,3.3,0.45
5.94,2.4,3.3,0.45
6.1234,2.4,3.3,0.45
6.31,2.4,3.3,0.45
0,2.4,3.4,0
0.0971,2.4,3.4,0.02
0.1958,2.4,3.4,0.03
0.2963,2.4,3.4,0.05
0.3986,2.4,3.4,0.07
0.5026,2.4,3.4,0.09
0.6085,2.4,3.4,0.1
0.7163,2.4,3.4,0.12
0.8259,2.4,3.4,0.14
0.9375,2.4,3.4,0.15
1.0511,2.4,3.4,0.17
1.1667,2.4,3.4,0.19
1.2844,2.4,3.4,0.2
1.4042,2.4,3.4,0.22
1.5261,2.4,3.4,0.23
1.6502,2.4,3.4,0.25
1.7765,2.4,3.4,0.26
1.9051,2.4,3.4,0.28
2.0361,2.4,3.4,0.29
2.1694,2.4,3.4,0.31
2.3051,2.4,3.4,0.32
2.4433,2.4,3.4,0.34
2.584,2.4,3.4,0.35
2.7273,2.4,3.4,0.37
2.8732,2.4,3.4,0.38
3.0218,2.4,3.4,0.39
3.1731,2.4,3.4,0.41
3.3272,2.4,3.4,0.42
3.4841,2.4,3.4,0.43
3.644,2.4,3.4,0.44
3.8068,2.4,3.4,0.46
3.9727,2.4,3.4,0.47
4.1416,2.4,3.4,0.48
4.3137,2.4,3.4,0.49
4.489,2.4,3.4,0.5
4.6676,2.4,3.4,0.51
4.8496,2.4,3.4,0.52
5.035,2.4,3.4,0.53
5.2239,2.4,3.4,0.53
5.4163,2.4,3.4,0.54
5.6125,2.4,3.4,0.55
5.8123,2.4,3.4,0.56
6.016,2.4,3.4,0.56
6.2235,2.4,3.4,0.57
6.4351,2.4,3.4,0.57
6.6507,2.4,3.4,0.58
6.8704,2.4,3.4,0.58
7.0944,2.4,3.4,0.58
7.3227,2.4,3.4,0.58
7.5555,2.4,3.4,0.58
0,2.4,3.5,0
0.1092,2.4,3.5,0.02
0.2204,2.4,3.5,0.04
0.3338,2.4,3.5,0.06
0.4494,2.4,3.5,0.08
0.5672,2.4,3.5,0.1
0.6874,2.4,3.5,0.13
0.8098,2.4,3.5,0.15
0.9347,2.4,3.5,0.17
1.062,2.4,3.5,0.19
1.1918,2.4,3.5,0.21
1.3241,2.4,3.5,0.23
1.4591,2.4,3.5,0.25
1.5967,2.4,3.5,0.27
1.737,2.4,3.5,0.29
1.8802,2.4,3.5,0.31
2.0261,2.4,3.5,0.33
2.175,2.4,3.5,0.35
2.3269,2.4,3.5,0.36
2.4818,2.4,3.5,0.38
2.6398,2.4,3.5,0.4
2.801,2.4,3.5,0.42
2.9654,2.4,3.5,0.44
3.1332,2.4,3.5,0.45
3.3043,2.4,3.5,0.47
3.4789,2.4,3.5,0.49
3.6571,2.4,3.5,0.51
3.839,2.4,3.5,0.52
4.0245,2.4,3.5,0.54
4.2139,2.4,3.5,0.55
4.4071,2.4,3.5,0.57
4.6044,2.4,3.5,0.58
4.8057,2.4,3.5,0.6
5.0111,2.4,3.5,0.61
5.2209,2.4,3.5,0.62
5.435,2.4,3.5,0.64
5.6536,2.4,3.5,0.65
5.8767,2.4,3.5,0.66
6.1045,2.4,3.5,0.67
6.3372,2.4,3.5,0.68
6.5747,2.4,3.5,0.69
6.8172,2.4,3.5,0.7
7.0649,2.4,3.5,0.71
7.3179,2.4,3.5,0.71
7.5762,2.4,3.5,0.72
7.84,2.4,3.5,0.72
8.1095,2.4,3.5,0.73
8.3848,2.4,3.5,0.73
8.666,2.4,3.5,0.73
8.9533,2.4,3.5,0.73
0,2.4,3.6,0
0.1216,2.4,3.6,0.03
0.2457,2.4,3.6,0.05
0.3725,2.4,3.6,0.08
0.5019,2.4,3.6,0.1
0.6341,2.4,3.6,0.13
0.7691,2.4,3.6,0.15
0.907,2.4,3.6,0.18
1.0478,2.4,3.6,0.2
1.1917,2.4,3.6,0.22
1.3386,2.4,3.6,0.25
1.4887,2.4,3.6,0.27
1.642,2.4,3.6,0.3
1.7986,2.4,3.6,0.32
1.9586,2.4,3.6,0.35
2.1221,2.4,3.6,0.37
2.2892,2.4,3.6,0.39
2.4599,2.4,3.6,0.42
2.6344,2.4,3.6,0.44
2.8127,2.4,3.6,0.46
2.9949,2.4,3.6,0.49
3.1811,2.4,3.6,0.51
3.3714,2.4,3.6,0.53
3.566,2.4,3.6,0.55
3.7649,2.4,3.6,0.58
3.9682,2.4,3.6,0.6
4.1761,2.4,3.6,0.62
4.3886,2.4,3.6,0.64
4.6059,2.4,3.6,0.66
4.8281,2.4,3.6,0.68
5.0553,2.4,3.6,0.7
5.2876,2.4,3.6,0.72
5.5253,2.4,3.6,0.73
5.7683,2.4,3.6,0.75
6.0169,2.4,3.6,0.77
6.2711,2.4,3.6,0.78
6.5312,2.4,3.6,0.8
6.7973,2.4,3.6,0.81
7.0696,2.4,3.6,0.83
7.3481,2.4,3.6,0.84
7.6331,2.4,3.6,0.85
7.9247,2.4,3.6,0.86
8.2231,2.4,3.6,0.87
8.5286,2.4,3.6,0.88
8.8411,2.4,3.6,0.89
9.161,2.4,3.6,0.89
9.4885,2.4,3.6,0.9
9.8237,2.4,3.6,0.9
10.1669,2.4,3.6,0.91
10.5183,2.4,3.6,0.91
0,2.4,3.7,0
0.1344,2.4,3.7,0.03
0.2718,2.4,3.7,0.06
0.4123,2.4,3.7,0.09
0.5561,2.4,3.7,0.12
0.7032,2.4,3.7,0.15
0.8537,2.4,3.7,0.18
1.0077,2.4,3.7,0.21
1.1652,2.4,3.7,0.24
1.3264,2.4,3.7,0.27
1.4914,2.4,3.7,0.3
1.6602,2.4,3.7,0.33
1.833,2.4,3.7,0.36
2.0098,2.4,3.7,0.38
2.1908,2.4,3.7,0.41
2.3761,2.4,3.7,0.44
2.5658,2.4,3.7,0.47
2.7599,2.4,3.7,0.5
2.9587,2.4,3.7,0.53
3.1622,2.4,3.7,0.56
3.3706,2.4,3.7,0.58
3.5841,2.4,3.7,0.61
3.8026,2.4,3.7,0.64
4.0264,2.4,3.7,0.67
4.2556,2.4,3.7,0.69
4.4904,2.4,3.7,0.72
4.7309,2.4,3.7,0.74
4.9773,2.4,3.7,0.77
5.2297,2.4,3.7,0.79
5.4883,2.4,3.7,0.82
5.7533,2.4,3.7,0.84
6.0248,2.4,3.7,0.86
6.303,2.4,3.7,0.89
6.5882,2.4,3.7,0.91
6.8804,2.4,3.7,0.93
7.1799,2.4,3.7,0.95
7.487,2.4,3.7,0.97
7.8017,2.4,3.7,0.99
8.1244,2.4,3.7,1
8.4552,2.4,3.7,1.02
8.7944,2.4,3.7,1.03
9.1422,2.4,3.7,1.05
9.4989,2.4,3.7,1.06
9.8648,2.4,3.7,1.07
10.24,2.4,3.7,1.08
10.6248,2.4,3.7,1.09
11.0196,2.4,3.7,1.1
11.4246,2.4,3.7,1.1
11.8401,2.4,3.7,1.11
12.2664,2.4,3.7,1.11
0,2.4,3.8,0
0.1474,2.4,3.8,0.03
0.2985,2.4,3.8,0.07
0.4533,2.4,3.8,0.1
0.6119,2.4,3.8,0.14
0.7744,2.4,3.8,0.17
0.941,2.4,3.8,0.21
1.1118,2.4,3.8,0.24
1.2868,2.4,3.8,0.28
1.4662,2.4,3.8,0.31
1.6501,2.4,3.8,0.35
1.8387,2.4,3.8,0.38
2.032,2.4,3.8,0.42
2.2303,2.4,3.8,0.45
2.4335,2.4,3.8,0.49
2.642,2.4,3.8,0.52
2.8558,2.4,3.8,0.56
3.0751,2.4,3.8,0.59
3.3,2.4,3.8,0.62
3.5307,2.4,3.8,0.66
3.7674,2.4,3.8,0.69
4.0102,2.4,3.8,0.72
4.2593,2.4,3.8,0.76
4.515,2.4,3.8,0.79
4.7773,2.4,3.8,0.82
5.0465,2.4,3.8,0.85
5.3229,2.4,3.8,0.88
5.6065,2.4,3.8,0.91
5.8976,2.4,3.8,0.94
6.1964,2.4,3.8,0.97
6.5032,2.4,3.8,1
6.8183,2.4,3.8,1.03
7.1417,2.4,3.8,1.06
7.4739,2.4,3.8,1.08
7.815,2.4,3.8,1.11
8.1654,2.4,3.8,1.14
8.5252,2.4,3.8,1.16
8.8949,2.4,3.8,1.18
9.2747,2.4,3.8,1.2
9.6648,2.4,3.8,1.22
10.0657,2.4,3.8,1.24
10.4777,2.4,3.8,1.26
10.9011,2.4,3.8,1.27
11.3362,2.4,3.8,1.29
11.7834,2.4,3.8,1.3
12.2431,2.4,3.8,1.31
12.7158,2.4,3.8,1.32
13.2017,2.4,3.8,1.33
13.7013,2.4,3.8,1.33
14.2151,2.4,3.8,1.34
0,2.4,3.9,0
0.1608,2.4,3.9,0.04
0.3259,2.4,3.9,0.08
0.4953,2.4,3.9,0.12
0.6692,2.4,3.9,0.16
0.8477,2.4,3.9,0.2
1.031,2.4,3.9,0.24
1.2192,2.4,3.9,0.28
1.4124,2.4,3.9,0.32
1.6109,2.4,3.9,0.36
1.8147,2.4,3.9,0.4
2.024,2.4,3.9,0.44
2.239,2.4,3.9,0.48
2.4598,2.4,3.9,0.53
2.6867,2.4,3.9,0.57
2.9198,2.4,3.9,0.61
3.1593,2.4,3.9,0.65
3.4054,2.4,3.9,0.69
3.6583,2.4,3.9,0.73
3.9182,2.4,3.9,0.77
4.1853,2.4,3.9,0.81
4.4598,2.4,3.9,0.85
4.7421,2.4,3.9,0.89
5.0323,2.4,3.9,0.93
5.3306,2.4,3.9,0.96
5.6374,2.4,3.9,1
5.9528,2.4,3.9,1.04
6.2772,2.4,3.9,1.08
6.6109,2.4,3.9,1.11
6.9541,2.4,3.9,1.15
7.3071,2.4,3.9,1.18
7.6703,2.4,3.9,1.22
8.044,2.4,3.9,1.25
8.4285,2.4,3.9,1.28
8.8242,2.4,3.9,1.31
9.2315,2.4,3.9,1.34
9.6506,2.4,3.9,1.37
10.0821,2.4,3.9,1.4
10.5263,2.4,3.9,1.43
10.9836,2.4,3.9,1.45
11.4544,2.4,3.9,1.48
11.9393,2.4,3.9,1.5
12.4387,2.4,3.9,1.52
12.953,2.4,3.9,1.53
13.4828,2.4,3.9,1.55
14.0286,2.4,3.9,1.56
14.591,2.4,3.9,1.57
15.1704,2.4,3.9,1.58
15.7675,2.4,3.9,1.59
16.3829,2.4,3.9,1.59
0,2.4,4,0
0.1745,2.4,4,0.05
0.3538,2.4,4,0.09
0.5382,2.4,4,0.14
0.7279,2.4,4,0.18
0.9229,2.4,4,0.23
1.1235,2.4,4,0.28
1.3298,2.4,4,0.32
1.542,2.4,4,0.37
1.7603,2.4,4,0.42
1.9849,2.4,4,0.46
2.2159,2.4,4,0.51
2.4537,2.4,4,0.56
2.6984,2.4,4,0.6
2.9502,2.4,4,0.65
3.2094,2.4,4,0.7
3.4762,2.4,4,0.75
3.7508,2.4,4,0.79
4.0336,2.4,4,0.84
4.3247,2.4,4,0.89
4.6245,2.4,4,0.94
4.9333,2.4,4,0.98
5.2513,2.4,4,1.03
5.5788,2.4,4,1.07
5.9162,2.4,4,1.12
6.2637,2.4,4,1.17
6.6218,2.4,4,1.21
6.9908,2.4,4,1.25
7.3711,2.4,4,1.3
7.763,2.4,4,1.34
8.167,2.4,4,1.38
8.5834,2.4,4,1.42
9.0127,2.4,4,1.46
9.4553,2.4,4,1.5
9.9118,2.4,4,1.54
10.3825,2.4,4,1.58
10.8679,2.4,4,1.61
11.3687,2.4,4,1.65
11.8853,2.4,4,1.68
12.4183,2.4,4,1.71
12.9682,2.4,4,1.74
13.5357,2.4,4,1.76
14.1215,2.4,4,1.79
14.7261,2.4,4,1.81
15.3502,2.4,4,1.83
15.9946,2.4,4,1.85
16.6599,2.4,4,1.86
17.3471,2.4,4,1.87
18.0567,2.4,4,1.88
18.7898,2.4,4,1.88
0,2.4,4.1,0
0.1884,2.4,4.1,0.05
0.3824,2.4,4.1,0.1
0.5821,2.4,4.1,0.15
0.788,2.4,4.1,0.21
1,2.4,4.1,0.26
1.2184,2.4,4.1,0.31
1.4434,2.4,4.1,0.37
1.6753,2.4,4.1,0.42
1.9143,2.4,4.1,0.47
2.1606,2.4,4.1,0.53
2.4144,2.4,4.1,0.58
2.6761,2.4,4.1,0.64
2.9458,2.4,4.1,0.69
3.224,2.4,4.1,0.74
3.5107,2.4,4.1,0.8
3.8065,2.4,4.1,0.85
4.1115,2.4,4.1,0.91
4.4261,2.4,4.1,0.96
4.7506,2.4,4.1,1.02
5.0854,2.4,4.1,1.07
5.4308,2.4,4.1,1.13
5.7872,2.4,4.1,1.18
6.155,2.4,4.1,1.24
6.5346,2.4,4.1,1.29
6.9264,2.4,4.1,1.34
7.3309,2.4,4.1,1.4
7.7485,2.4,4.1,1.45
8.1797,2.4,4.1,1.5
8.625,2.4,4.1,1.55
9.0849,2.4,4.1,1.6
9.5599,2.4,4.1,1.65
10.0505,2.4,4.1,1.7
10.5575,2.4,4.1,1.74
11.0813,2.4,4.1,1.79
11.6225,2.4,4.1,1.83
12.182,2.4,4.1,1.88
12.7602,2.4,4.1,1.92
13.358,2.4,4.1,1.96
13.976,2.4,4.1,1.99
14.6151,2.4,4.1,2.03
15.276,2.4,4.1,2.06
15.9595,2.4,4.1,2.09
16.6666,2.4,4.1,2.12
17.3982,2.4,4.1,2.14
18.1552,2.4,4.1,2.16
18.9385,2.4,4.1,2.18
19.7492,2.4,4.1,2.19
20.5885,2.4,4.1,2.2
21.4573,2.4,4.1,2.2
0,2.4,4.2,0
0.2025,2.4,4.2,0.06
0.4114,2.4,4.2,0.12
0.6269,2.4,4.2,0.17
0.8493,2.4,4.2,0.23
1.0788,2.4,4.2,0.29
1.3156,2.4,4.2,0.35
1.56,2.4,4.2,0.41
1.8123,2.4,4.2,0.47
2.0727,2.4,4.2,0.53
2.3416,2.4,4.2,0.6
2.6193,2.4,4.2,0.66
2.906,2.4,4.2,0.72
3.202,2.4,4.2,0.78
3.5078,2.4,4.2,0.84
3.8237,2.4,4.2,0.91
4.1501,2.4,4.2,0.97
4.4873,2.4,4.2,1.03
4.8357,2.4,4.2,1.1
5.1957,2.4,4.2,1.16
5.5679,2.4,4.2,1.22
5.9526,2.4,4.2,1.29
6.3502,2.4,4.2,1.35
6.7614,2.4,4.2,1.41
7.1866,2.4,4.2,1.48
7.6263,2.4,4.2,1.54
8.081,2.4,4.2,1.6
8.5515,2.4,4.2,1.66
9.0382,2.4,4.2,1.72
9.5417,2.4,4.2,1.78
10.0628,2.4,4.2,1.84
10.6021,2.4,4.2,1.9
11.1603,2.4,4.2,1.96
11.7382,2.4,4.2,2.01
12.3365,2.4,4.2,2.06
12.9561,2.4,4.2,2.12
13.5978,2.4,4.2,2.17
14.2624,2.4,4.2,2.22
14.9509,2.4,4.2,2.26
15.6642,2.4,4.2,2.31
16.4034,2.4,4.2,2.35
17.1694,2.4,4.2,2.39
17.9635,2.4,4.2,2.42
18.7867,2.4,4.2,2.46
19.6402,2.4,4.2,2.48
20.5253,2.4,4.2,2.51
21.4433,2.4,4.2,2.53
22.3955,2.4,4.2,2.55
23.3835,2.4,4.2,2.56
24.4086,2.4,4.2,2.56
0,2.4,4.3,0
0.2169,2.4,4.3,0.06
0.441,2.4,4.3,0.13
0.6726,2.4,4.3,0.19
0.9119,2.4,4.3,0.26
1.1593,2.4,4.3,0.33
1.4151,2.4,4.3,0.39
1.6795,2.4,4.3,0.46
1.9529,2.4,4.3,0.53
2.2356,2.4,4.3,0.6
2.528,2.4,4.3,0.67
2.8304,2.4,4.3,0.74
3.1432,2.4,4.3,0.81
3.4669,2.4,4.3,0.88
3.8017,2.4,4.3,0.95
4.1483,2.4,4.3,1.02
4.5069,2.4,4.3,1.1
4.8781,2.4,4.3,1.17
5.2624,2.4,4.3,1.24
5.6603,2.4,4.3,1.31
6.0723,2.4,4.3,1.39
6.4989,2.4,4.3,1.46
6.9408,2.4,4.3,1.53
7.3985,2.4,4.3,1.6
7.8727,2.4,4.3,1.68
8.364,2.4,4.3,1.75
8.8731,2.4,4.3,1.82
9.4008,2.4,4.3,1.89
9.9478,2.4,4.3,1.96
10.5149,2.4,4.3,2.03
11.1028,2.4,4.3,2.1
11.7126,2.4,4.3,2.17
12.3449,2.4,4.3,2.24
13.0009,2.4,4.3,2.3
13.6814,2.4,4.3,2.37
14.3876,2.4,4.3,2.43
15.1204,2.4,4.3,2.49
15.881,2.4,4.3,2.55
16.6706,2.4,4.3,2.6
17.4905,2.4,4.3,2.65
18.3418,2.4,4.3,2.7
19.226,2.4,4.3,2.75
20.1445,2.4,4.3,2.79
21.0987,2.4,4.3,2.83
22.0903,2.4,4.3,2.87
23.1209,2.4,4.3,2.9
24.1921,2.4,4.3,2.92
25.3058,2.4,4.3,2.94
26.464,2.4,4.3,2.96
27.6685,2.4,4.3,2.96
0,2.4,4.4,0
0.2315,2.4,4.4,0.07
0.471,2.4,4.4,0.14
0.719,2.4,4.4,0.21
0.9757,2.4,4.4,0.29
1.2414,2.4,4.4,0.36
1.5167,2.4,4.4,0.44
1.8017,2.4,4.4,0.51
2.0968,2.4,4.4,0.59
2.4026,2.4,4.4,0.67
2.7194,2.4,4.4,0.75
3.0476,2.4,4.4,0.82
3.3877,2.4,4.4,0.9
3.7402,2.4,4.4,0.98
4.1055,2.4,4.4,1.06
4.4842,2.4,4.4,1.15
4.8769,2.4,4.4,1.23
5.284,2.4,4.4,1.31
5.7063,2.4,4.4,1.39
6.1442,2.4,4.4,1.48
6.5986,2.4,4.4,1.56
7.0699,2.4,4.4,1.64
7.559,2.4,4.4,1.73
8.0666,2.4,4.4,1.81
8.5934,2.4,4.4,1.89
9.1403,2.4,4.4,1.98
9.7081,2.4,4.4,2.06
10.2977,2.4,4.4,2.14
10.9101,2.4,4.4,2.22
11.5462,2.4,4.4,2.31
12.207,2.4,4.4,2.39
12.8936,2.4,4.4,2.47
13.6072,2.4,4.4,2.54
14.3488,2.4,4.4,2.62
15.1198,2.4,4.4,2.69
15.9215,2.4,4.4,2.77
16.7551,2.4,4.4,2.84
17.6222,2.4,4.4,2.91
18.5242,2.4,4.4,2.97
19.4627,2.4,4.4,3.04
20.4393,2.4,4.4,3.09
21.4558,2.4,4.4,3.15
22.514,2.4,4.4,3.2
23.6159,2.4,4.4,3.25
24.7633,2.4,4.4,3.29
25.9585,2.4,4.4,3.33
27.2038,2.4,4.4,3.36
28.5013,2.4,4.4,3.38
29.8536,2.4,4.4,3.4
31.2633,2.4,4.4,3.4
0,2.4,4.5,0
0.2462,2.4,4.5,0.08
0.5015,2.4,4.5,0.16
0.7661,2.4,4.5,0.24
1.0405,2.4,4.5,0.32
1.3251,2.4,4.5,0.4
1.6203,2.4,4.5,0.48
1.9265,2.4,4.5,0.57
2.2441,2.4,4.5,0.65
2.5737,2.4,4.5,0.74
2.9157,2.4,4.5,0.83
3.2707,2.4,4.5,0.91
3.6392,2.4,4.5,1
4.0218,2.4,4.5,1.09
4.419,2.4,4.5,1.19
4.8315,2.4,4.5,1.28
5.2599,2.4,4.5,1.37
5.7049,2.4,4.5,1.46
6.1672,2.4,4.5,1.56
6.6476,2.4,4.5,1.65
7.1469,2.4,4.5,1.74
7.6658,2.4,4.5,1.84
8.2052,2.4,4.5,1.94
8.7661,2.4,4.5,2.03
9.3493,2.4,4.5,2.13
9.9559,2.4,4.5,2.22
10.5868,2.4,4.5,2.32
11.2433,2.4,4.5,2.41
11.9264,2.4,4.5,2.51
12.6373,2.4,4.5,2.6
13.3773,2.4,4.5,2.69
14.1477,2.4,4.5,2.79
14.9499,2.4,4.5,2.88
15.7854,2.4,4.5,2.97
16.6557,2.4,4.5,3.05
17.5625,2.4,4.5,3.14
18.5073,2.4,4.5,3.22
19.4921,2.4,4.5,3.3
20.5187,2.4,4.5,3.38
21.5891,2.4,4.5,3.45
22.7053,2.4,4.5,3.52
23.8697,2.4,4.5,3.59
25.0844,2.4,4.5,3.65
26.352,2.4,4.5,3.7
27.6749,2.4,4.5,3.75
29.056,2.4,4.5,3.8
30.4982,2.4,4.5,3.83
32.0043,2.4,4.5,3.86
33.5776,2.4,4.5,3.88
35.2215,2.4,4.5,3.89
0,2.4,4.6,0
0.2611,2.4,4.6,0.09
0.5322,2.4,4.6,0.17
0.8138,2.4,4.6,0.26
1.1062,2.4,4.6,0.35
1.41,2.4,4.6,0.44
1.7255,2.4,4.6,0.53
2.0534,2.4,4.6,0.62
2.3942,2.4,4.6,0.72
2.7483,2.4,4.6,0.82
3.1164,2.4,4.6,0.91
3.4991,2.4,4.6,1.01
3.897,2.4,4.6,1.11
4.3108,2.4,4.6,1.21
4.7413,2.4,4.6,1.31
5.189,2.4,4.6,1.41
5.6548,2.4,4.6,1.52
6.1396,2.4,4.6,1.62
6.6441,2.4,4.6,1.73
7.1693,2.4,4.6,1.83
7.716,2.4,4.6,1.94
8.2853,2.4,4.6,2.05
8.8782,2.4,4.6,2.16
9.4957,2.4,4.6,2.27
10.1391,2.4,4.6,2.37
10.8095,2.4,4.6,2.48
11.5082,2.4,4.6,2.59
12.2364,2.4,4.6,2.7
12.9957,2.4,4.6,2.81
13.7874,2.4,4.6,2.92
14.6131,2.4,4.6,3.02
15.4745,2.4,4.6,3.13
16.3731,2.4,4.6,3.24
17.3109,2.4,4.6,3.34
18.2898,2.4,4.6,3.44
19.3117,2.4,4.6,3.54
20.3787,2.4,4.6,3.64
21.4931,2.4,4.6,3.73
22.6573,2.4,4.6,3.82
23.8737,2.4,4.6,3.91
25.1449,2.4,4.6,3.99
26.4737,2.4,4.6,4.06
27.863,2.4,4.6,4.14
29.3159,2.4,4.6,4.2
30.8358,2.4,4.6,4.26
32.4259,2.4,4.6,4.31
34.09,2.4,4.6,4.35
35.8319,2.4,4.6,4.39
37.6558,2.4,4.6,4.41
39.2604,2.4,4.6,4.42
0,2.4,4.7,0
0.276,2.4,4.7,0.09
0.5631,2.4,4.7,0.19
0.8617,2.4,4.7,0.28
1.1723,2.4,4.7,0.38
1.4955,2.4,4.7,0.48
1.8317,2.4,4.7,0.58
2.1817,2.4,4.7,0.68
2.546,2.4,4.7,0.79
2.9252,2.4,4.7,0.89
3.32,2.4,4.7,1
3.7312,2.4,4.7,1.11
4.1594,2.4,4.7,1.22
4.6056,2.4,4.7,1.33
5.0703,2.4,4.7,1.45
5.5547,2.4,4.7,1.56
6.0594,2.4,4.7,1.68
6.5856,2.4,4.7,1.79
7.1342,2.4,4.7,1.91
7.7062,2.4,4.7,2.03
8.3028,2.4,4.7,2.15
8.9252,2.4,4.7,2.27
9.5745,2.4,4.7,2.39
10.252,2.4,4.7,2.52
10.9592,2.4,4.7,2.64
11.6975,2.4,4.7,2.76
12.4683,2.4,4.7,2.89
13.2732,2.4,4.7,3.01
14.114,2.4,4.7,3.13
14.9925,2.4,4.7,3.26
15.9104,2.4,4.7,3.38
16.8698,2.4,4.7,3.5
17.8728,2.4,4.7,3.62
18.9215,2.4,4.7,3.74
20.0183,2.4,4.7,3.86
21.1656,2.4,4.7,3.97
22.3661,2.4,4.7,4.08
23.6225,2.4,4.7,4.19
24.9377,2.4,4.7,4.3
26.3147,2.4,4.7,4.4
27.7569,2.4,4.7,4.49
29.2677,2.4,4.7,4.58
30.8507,2.4,4.7,4.67
32.5098,2.4,4.7,4.74
34.2491,2.4,4.7,4.81
36.073,2.4,4.7,4.87
37.986,2.4,4.7,4.92
39.9822,2.4,4.7,4.96
41.5968,2.4,4.7,4.98
43.2984,2.4,4.7,5
